goodForGroups,city,state,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,caters
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Glendale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Litchfield Park,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Litchfield Park,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Matthews,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Glendale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Cave Creek,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Cave Creek,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Glendale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Matthews,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Cave Creek,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Fountain Hills,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Litchfield Park,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Cave Creek,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Peoria,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Urbana,IL,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Glendale,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Montreal,QC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Avondale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Surprise,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Sun Prairie,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Casa Grande,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Florence,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Florence,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Fountain Hills,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Surprise,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Fort Mill,SC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Peoria,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Surprise,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Beaconsfield,QC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Peoria,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gold Canyon,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Surprise,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Summerlin,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Glendale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Laval,QC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Montral,QC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Fort Mill,SC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Concord,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Fort Mill,SC,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Middleton,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Cave Creek,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Concord,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Fort Mill,SC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,DeForest,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Middleton,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,North Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Goodyear,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Queen Creek,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Wickenburg,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Matthews,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Belmont,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Casa Grande,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Anthem,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Middleton,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Homestead,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Homestead,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Queen Creek,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Carefree,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Maricopa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Carefree,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Peoria,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Concord,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Charlotte,NC,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Chandler,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,FALSE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,TRUE,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,TRUE,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Edinburgh,EDH,TRUE,full_bar,average,casual,2,FALSE,TRUE,FALSE
